PRICEEACH,PRODUCTLINE,MSRP,COUNTRY,DEALSIZE,YEAR,MONTH,WEEKDAY,IS_HOLIDAY,QUANTITYORDERED
51.93,Vintage Cars,43.0,USA,Small,2004.0,5.0,1.0,False,36.0
37.97,Vintage Cars,43.0,Spain,Small,2004.0,6.0,3.0,False,49.0
45.39,Vintage Cars,43.0,France,Small,2004.0,7.0,4.0,False,38.0
51.93,Vintage Cars,43.0,Norway,Small,2004.0,8.0,5.0,False,33.0
48.44,Vintage Cars,43.0,Germany,Small,2004.0,9.0,2.0,False,26.0
43.64,Vintage Cars,43.0,USA,Small,2004.0,10.0,4.0,False,47.0
47.57,Vintage Cars,43.0,UK,Small,2004.0,11.0,0.0,False,34.0
51.93,Vintage Cars,43.0,Italy,Small,2004.0,11.0,4.0,False,34.0
50.62,Vintage Cars,43.0,Spain,Small,2004.0,11.0,2.0,False,40.0
82.21,Vintage Cars,43.0,USA,Medium,2004.0,12.0,5.0,False,40.0
82.59,Vintage Cars,43.0,Australia,Small,2004.0,12.0,4.0,False,33.0
65.8,Vintage Cars,43.0,France,Medium,2005.0,2.0,3.0,False,49.0
100.0,Vintage Cars,43.0,USA,Medium,2005.0,3.0,3.0,False,27.0
36.66,Vintage Cars,43.0,France,Small,2005.0,3.0,2.0,False,49.0
35.35,Vintage Cars,43.0,USA,Small,2005.0,4.0,6.0,False,56.0
51.93,Vintage Cars,43.0,Italy,Small,2005.0,5.0,1.0,False,37.0
100.0,Trucks and Buses,115.0,Spain,Medium,2003.0,1.0,4.0,False,33.0
100.0,Trucks and Buses,115.0,USA,Small,2003.0,4.0,4.0,False,27.0
100.0,Trucks and Buses,115.0,USA,Medium,2003.0,6.0,1.0,False,46.0
100.0,Trucks and Buses,115.0,Finland,Medium,2003.0,8.0,4.0,False,44.0
100.0,Trucks and Buses,115.0,Finland,Medium,2003.0,9.0,6.0,False,26.0
94.92,Trucks and Buses,115.0,Singapore,Medium,2003.0,10.0,2.0,False,48.0
100.0,Trucks and Buses,115.0,Italy,Medium,2003.0,11.0,3.0,False,23.0
100.0,Trucks and Buses,115.0,Spain,Medium,2003.0,11.0,4.0,False,45.0
100.0,Trucks and Buses,115.0,USA,Medium,2003.0,11.0,1.0,False,49.0
94.92,Trucks and Buses,115.0,USA,Small,2003.0,12.0,1.0,False,28.0
100.0,Trucks and Buses,115.0,Ireland,Medium,2004.0,2.0,3.0,False,37.0
100.0,Trucks and Buses,115.0,Germany,Medium,2004.0,3.0,0.0,False,34.0
100.0,Trucks and Buses,115.0,Spain,Small,2004.0,5.0,2.0,False,22.0
100.0,Trucks and Buses,115.0,Singapore,Medium,2004.0,6.0,1.0,False,29.0
98.39,Trucks and Buses,115.0,USA,Medium,2004.0,7.0,1.0,False,34.0
100.0,Trucks and Buses,115.0,USA,Medium,2004.0,8.0,4.0,False,38.0
100.0,Trucks and Buses,115.0,USA,Medium,2004.0,9.0,2.0,False,41.0
100.0,Trucks and Buses,115.0,USA,Medium,2004.0,10.0,2.0,False,42.0
100.0,Trucks and Buses,115.0,Denmark,Medium,2004.0,10.0,4.0,False,28.0
100.0,Trucks and Buses,115.0,Norway,Medium,2004.0,11.0,4.0,False,38.0
100.0,Trucks and Buses,115.0,France,Medium,2004.0,11.0,5.0,False,23.0
71.4,Trucks and Buses,115.0,Spain,Small,2004.0,12.0,3.0,False,31.0
100.0,Trucks and Buses,115.0,France,Medium,2004.0,12.0,2.0,False,46.0
56.55,Trucks and Buses,115.0,USA,Small,2005.0,1.0,6.0,False,48.0
100.0,Trucks and Buses,115.0,Spain,Medium,2005.0,2.0,1.0,False,29.0
100.0,Trucks and Buses,115.0,France,Medium,2005.0,3.0,3.0,False,46.0
100.0,Trucks and Buses,115.0,Spain,Medium,2005.0,5.0,1.0,False,26.0
100.0,Trucks and Buses,115.0,France,Small,2005.0,5.0,1.0,False,18.0
53.31,Trains,58.0,Spain,Small,2003.0,1.0,4.0,False,32.0
49.21,Trains,58.0,Singapore,Small,2003.0,4.0,2.0,False,21.0
69.12,Trains,58.0,USA,Medium,2003.0,6.0,1.0,False,46.0
49.79,Trains,58.0,USA,Small,2003.0,8.0,4.0,False,42.0
57.41,Trains,58.0,Spain,Small,2003.0,9.0,6.0,False,31.0
66.78,Trains,58.0,Singapore,Small,2003.0,10.0,2.0,False,38.0
64.44,Trains,58.0,Italy,Small,2003.0,11.0,3.0,False,38.0
48.62,Trains,58.0,USA,Small,2003.0,11.0,4.0,False,20.0
62.09,Trains,58.0,USA,Small,2003.0,11.0,2.0,False,46.0
65.61,Trains,58.0,France,Small,2004.0,1.0,4.0,False,30.0
68.54,Trains,58.0,Ireland,Small,2004.0,2.0,3.0,False,30.0
52.14,Trains,58.0,Germany,Small,2004.0,3.0,0.0,False,43.0
63.85,Trains,58.0,Finland,Medium,2004.0,5.0,2.0,False,49.0
56.82,Trains,58.0,USA,Small,2004.0,7.0,1.0,False,43.0
66.78,Trains,58.0,USA,Small,2004.0,8.0,4.0,False,37.0
55.07,Trains,58.0,USA,Small,2004.0,9.0,2.0,False,35.0
60.34,Trains,58.0,UK,Small,2004.0,10.0,3.0,False,34.0
61.51,Trains,58.0,Denmark,Small,2004.0,10.0,4.0,False,38.0
100.0,Trains,58.0,Norway,Medium,2004.0,11.0,4.0,False,44.0
100.0,Trains,58.0,USA,Small,2004.0,11.0,6.0,False,21.0
100.0,Trains,58.0,Spain,Medium,2004.0,12.0,3.0,False,44.0
64.93,Trains,58.0,France,Small,2004.0,12.0,2.0,False,25.0
58.58,Trains,58.0,Japan,Small,2005.0,1.0,2.0,False,24.0
60.06,Trains,58.0,Spain,Small,2005.0,2.0,1.0,False,38.0
100.0,Trains,58.0,France,Large,2005.0,3.0,3.0,False,45.0
63.85,Trains,58.0,USA,Medium,2005.0,5.0,3.0,False,51.0
82.99,Motorcycles,81.0,Philippines,Small,2003.0,3.0,0.0,False,34.0
74.85,Motorcycles,81.0,France,Medium,2003.0,5.0,2.0,False,44.0
96.0,Motorcycles,81.0,USA,Medium,2003.0,7.0,2.0,False,44.0
81.36,Motorcycles,81.0,USA,Medium,2003.0,8.0,0.0,False,38.0
71.6,Motorcycles,81.0,USA,Small,2003.0,10.0,4.0,False,31.0
80.55,Motorcycles,81.0,Australia,Medium,2003.0,11.0,1.0,False,48.0
93.56,Motorcycles,81.0,France,Small,2003.0,11.0,1.0,True,21.0
66.72,Motorcycles,81.0,Spain,Small,2003.0,11.0,2.0,False,40.0
80.55,Motorcycles,81.0,France,Medium,2004.0,1.0,3.0,False,40.0
77.29,Motorcycles,81.0,France,Medium,2004.0,2.0,5.0,False,50.0
68.34,Motorcycles,81.0,USA,Small,2004.0,4.0,0.0,False,20.0
72.41,Motorcycles,81.0,France,Medium,2004.0,5.0,2.0,False,48.0
89.5,Motorcycles,81.0,USA,Medium,2004.0,6.0,2.0,False,47.0
70.78,Motorcycles,81.0,USA,Small,2004.0,8.0,0.0,False,21.0
78.92,Motorcycles,81.0,USA,Medium,2004.0,8.0,4.0,False,39.0
80.55,Motorcycles,81.0,Finland,Medium,2004.0,9.0,3.0,False,44.0
88.68,Motorcycles,81.0,Norway,Small,2004.0,10.0,4.0,False,28.0
77.29,Motorcycles,81.0,USA,Medium,2004.0,11.0,2.0,False,45.0
100.0,Motorcycles,81.0,USA,Medium,2004.0,11.0,2.0,False,20.0
100.0,Motorcycles,81.0,Austria,Medium,2004.0,11.0,2.0,False,38.0
100.0,Motorcycles,81.0,France,Medium,2004.0,12.0,3.0,False,26.0
100.0,Motorcycles,81.0,USA,Medium,2005.0,1.0,4.0,False,44.0
100.0,Motorcycles,81.0,France,Medium,2005.0,2.0,3.0,False,49.0
100.0,Motorcycles,81.0,USA,Medium,2005.0,3.0,4.0,False,22.0
68.34,Motorcycles,81.0,UK,Small,2005.0,4.0,4.0,False,31.0
70.67,Ships,66.0,Denmark,Small,2003.0,2.0,1.0,False,41.0
76.67,Ships,66.0,Austria,Small,2003.0,4.0,0.0,False,25.0
60.0,Ships,66.0,UK,Small,2003.0,6.0,3.0,False,31.0
64.0,Ships,66.0,USA,Small,2003.0,8.0,4.0,False,41.0
64.67,Ships,66.0,Spain,Small,2003.0,9.0,6.0,False,43.0
75.34,Ships,66.0,Sweden,Medium,2003.0,10.0,3.0,False,43.0
76.0,Ships,66.0,Spain,Small,2003.0,11.0,4.0,False,24.0
54.0,Ships,66.0,USA,Small,2003.0,11.0,4.0,False,21.0
64.67,Ships,66.0,Spain,Small,2003.0,11.0,2.0,False,23.0
74.67,Ships,66.0,France,Small,2004.0,1.0,4.0,False,38.0
62.67,Ships,66.0,USA,Small,2004.0,2.0,3.0,False,31.0
70.67,Ships,66.0,USA,Small,2004.0,3.0,0.0,False,36.0
71.34,Ships,66.0,USA,Small,2004.0,5.0,4.0,False,36.0
62.0,Ships,66.0,Canada,Small,2004.0,6.0,3.0,False,34.0
65.34,Ships,66.0,Belgium,Small,2004.0,7.0,2.0,True,21.0
78.67,Ships,66.0,Canada,Medium,2004.0,8.0,4.0,False,45.0
75.34,Ships,66.0,USA,Small,2004.0,9.0,4.0,False,26.0
54.0,Ships,66.0,UK,Small,2004.0,10.0,3.0,False,50.0
62.0,Ships,66.0,France,Small,2004.0,10.0,4.0,False,41.0
60.0,Ships,66.0,Sweden,Small,2004.0,11.0,1.0,False,39.0
100.0,Ships,66.0,Japan,Small,2004.0,11.0,1.0,True,22.0
76.67,Ships,66.0,Spain,Medium,2004.0,12.0,3.0,False,46.0
100.0,Ships,66.0,Finland,Medium,2005.0,1.0,0.0,False,44.0
77.34,Ships,66.0,USA,Small,2005.0,2.0,0.0,False,25.0
66.67,Ships,66.0,USA,Small,2005.0,3.0,2.0,False,39.0
71.34,Ships,66.0,USA,Small,2005.0,5.0,4.0,False,37.0
100.0,Planes,91.0,Italy,Medium,2003.0,2.0,0.0,False,31.0
82.21,Planes,91.0,Australia,Medium,2003.0,4.0,1.0,False,47.0
77.64,Planes,91.0,Spain,Small,2003.0,6.0,4.0,False,24.0
100.0,Planes,91.0,USA,Medium,2003.0,8.0,6.0,False,36.0
100.0,Planes,91.0,Spain,Medium,2003.0,10.0,2.0,False,48.0
98.65,Planes,91.0,USA,Small,2003.0,10.0,1.0,False,28.0
83.12,Planes,91.0,USA,Medium,2003.0,12.0,0.0,False,48.0
78.55,Planes,91.0,Japan,Small,2004.0,1.0,0.0,True,21.0
100.0,Planes,91.0,Australia,Small,2004.0,2.0,4.0,False,25.0
100.0,Planes,91.0,Canada,Small,2004.0,4.0,4.0,False,25.0
91.34,Planes,91.0,USA,Small,2004.0,5.0,1.0,False,31.0
84.03,Planes,91.0,Spain,Medium,2004.0,6.0,3.0,False,40.0
89.51,Planes,91.0,France,Small,2004.0,7.0,4.0,False,32.0
83.12,Planes,91.0,Norway,Small,2004.0,8.0,5.0,False,24.0
100.0,Planes,91.0,Germany,Medium,2004.0,9.0,2.0,False,42.0
100.0,Planes,91.0,USA,Small,2004.0,10.0,4.0,False,21.0
82.21,Planes,91.0,UK,Small,2004.0,11.0,0.0,False,34.0
100.0,Planes,91.0,Italy,Small,2004.0,11.0,4.0,False,27.0
88.6,Planes,91.0,Spain,Small,2004.0,11.0,2.0,False,30.0
100.0,Planes,91.0,USA,Medium,2004.0,12.0,5.0,False,39.0
60.54,Planes,91.0,Australia,Small,2004.0,12.0,4.0,False,20.0
81.87,Planes,91.0,France,Medium,2005.0,2.0,3.0,False,37.0
100.0,Planes,91.0,USA,Large,2005.0,3.0,3.0,False,46.0
87.69,Planes,91.0,France,Medium,2005.0,3.0,2.0,False,47.0
100.0,Planes,91.0,USA,Small,2005.0,4.0,6.0,False,11.0
91.34,Planes,91.0,Italy,Small,2005.0,5.0,1.0,False,23.0
70.15,Ships,86.0,Denmark,Small,2003.0,2.0,1.0,False,29.0
79.68,Ships,86.0,Singapore,Medium,2003.0,4.0,2.0,False,38.0
97.0,Ships,86.0,Spain,Medium,2003.0,6.0,4.0,False,32.0
84.01,Ships,86.0,USA,Medium,2003.0,8.0,4.0,False,43.0
87.48,Ships,86.0,Spain,Small,2003.0,9.0,6.0,False,31.0
100.0,Ships,86.0,USA,Medium,2003.0,10.0,1.0,False,29.0
88.34,Ships,86.0,Spain,Small,2003.0,11.0,4.0,False,31.0
94.4,Ships,86.0,USA,Small,2003.0,11.0,4.0,False,30.0
94.4,Ships,86.0,USA,Medium,2003.0,11.0,2.0,False,50.0
80.55,Ships,86.0,France,Medium,2004.0,1.0,4.0,False,40.0
97.0,Ships,86.0,Belgium,Small,2004.0,2.0,2.0,False,23.0
88.34,Ships,86.0,UK,Small,2004.0,3.0,5.0,False,26.0
100.0,Ships,86.0,USA,Medium,2004.0,5.0,4.0,False,40.0
100.0,Ships,86.0,Belgium,Small,2004.0,7.0,2.0,True,21.0
86.61,Ships,86.0,USA,Medium,2004.0,8.0,4.0,False,43.0
71.89,Ships,86.0,Italy,Small,2004.0,9.0,3.0,False,29.0
91.81,Ships,86.0,UK,Medium,2004.0,10.0,3.0,False,38.0
76.22,Ships,86.0,Denmark,Small,2004.0,10.0,4.0,False,23.0
100.0,Ships,86.0,Denmark,Medium,2004.0,11.0,2.0,False,20.0
70.3,Ships,86.0,USA,Small,2004.0,11.0,6.0,False,36.0
100.0,Ships,86.0,Spain,Small,2004.0,12.0,3.0,False,28.0
100.0,Ships,86.0,Japan,Medium,2005.0,1.0,2.0,False,44.0
100.0,Ships,86.0,USA,Medium,2005.0,2.0,2.0,False,49.0
80.55,Ships,86.0,France,Small,2005.0,3.0,0.0,True,32.0
100.0,Ships,86.0,USA,Medium,2005.0,5.0,4.0,False,34.0
100.0,Ships,90.0,Italy,Medium,2003.0,2.0,0.0,False,30.0
94.14,Ships,90.0,Austria,Small,2003.0,4.0,0.0,False,29.0
85.99,Ships,90.0,USA,Small,2003.0,6.0,0.0,False,22.0
100.0,Ships,90.0,USA,Small,2003.0,8.0,6.0,False,26.0
91.43,Ships,90.0,Finland,Small,2003.0,10.0,0.0,False,32.0
100.0,Ships,90.0,Sweden,Small,2003.0,10.0,3.0,False,29.0
96.86,Ships,90.0,France,Medium,2003.0,11.0,5.0,False,34.0
99.57,Ships,90.0,UK,Small,2003.0,11.0,4.0,False,24.0
90.52,Ships,90.0,Spain,Small,2003.0,11.0,2.0,False,24.0
88.71,Ships,90.0,USA,Small,2004.0,1.0,4.0,False,33.0
100.0,Ships,90.0,USA,Small,2004.0,2.0,3.0,False,26.0
95.95,Ships,90.0,USA,Medium,2004.0,5.0,5.0,False,40.0
94.14,Ships,90.0,Spain,Medium,2004.0,6.0,3.0,False,44.0
90.52,Ships,90.0,USA,Small,2004.0,7.0,2.0,False,24.0
94.14,Ships,90.0,Canada,Small,2004.0,8.0,4.0,False,20.0
100.0,Ships,90.0,Germany,Medium,2004.0,9.0,2.0,False,34.0
97.76,Ships,90.0,USA,Medium,2004.0,10.0,3.0,False,34.0
93.24,Ships,90.0,UK,Medium,2004.0,11.0,0.0,False,45.0
100.0,Ships,90.0,Italy,Medium,2004.0,11.0,4.0,False,41.0
71.25,Ships,90.0,Japan,Medium,2004.0,11.0,1.0,True,55.0
100.0,Ships,90.0,USA,Small,2004.0,12.0,4.0,False,23.0
45.39,Ships,90.0,Australia,Small,2004.0,12.0,4.0,False,24.0
84.41,Ships,90.0,Finland,Small,2005.0,1.0,0.0,False,32.0
85.76,Ships,90.0,Spain,Small,2005.0,3.0,1.0,False,29.0
100.0,Ships,90.0,France,Medium,2005.0,3.0,2.0,False,36.0
87.8,Ships,90.0,USA,Medium,2005.0,4.0,4.0,False,46.0
95.95,Ships,90.0,Australia,Medium,2005.0,5.0,0.0,False,32.0
100.0,Planes,99.0,Italy,Medium,2003.0,2.0,0.0,False,34.0
100.0,Planes,99.0,Australia,Small,2003.0,4.0,1.0,False,24.0
100.0,Planes,99.0,USA,Medium,2003.0,6.0,0.0,False,40.0
82.77,Planes,99.0,USA,Small,2003.0,8.0,6.0,False,26.0
100.0,Planes,99.0,Finland,Small,2003.0,10.0,0.0,False,20.0
100.0,Planes,99.0,USA,Medium,2003.0,10.0,1.0,False,31.0
87.75,Planes,99.0,France,Small,2003.0,11.0,5.0,False,22.0
100.0,Planes,99.0,Philippines,Medium,2003.0,11.0,3.0,False,42.0
99.72,Planes,99.0,Japan,Small,2004.0,1.0,0.0,True,26.0
87.75,Planes,99.0,USA,Medium,2004.0,2.0,3.0,False,37.0
88.75,Planes,99.0,Canada,Medium,2004.0,4.0,4.0,False,38.0
100.0,Planes,99.0,USA,Medium,2004.0,5.0,1.0,False,35.0
90.75,Planes,99.0,Spain,Small,2004.0,6.0,3.0,False,33.0
100.0,Planes,99.0,France,Medium,2004.0,7.0,4.0,False,39.0
100.0,Planes,99.0,Norway,Medium,2004.0,8.0,5.0,False,45.0
100.0,Planes,99.0,Germany,Small,2004.0,9.0,2.0,False,24.0
88.75,Planes,99.0,USA,Medium,2004.0,10.0,4.0,False,35.0
100.0,Planes,99.0,UK,Small,2004.0,11.0,0.0,False,23.0
100.0,Planes,99.0,Italy,Medium,2004.0,11.0,4.0,False,37.0
87.75,Planes,99.0,Spain,Medium,2004.0,11.0,2.0,False,55.0
100.0,Planes,99.0,USA,Medium,2004.0,12.0,4.0,False,49.0
100.0,Planes,99.0,Australia,Small,2004.0,12.0,4.0,False,26.0
100.0,Planes,99.0,France,Medium,2005.0,2.0,3.0,False,33.0
83.84,Planes,99.0,Spain,Medium,2005.0,3.0,1.0,False,37.0
86.76,Planes,99.0,France,Small,2005.0,3.0,2.0,False,22.0
88.75,Planes,99.0,USA,Large,2005.0,4.0,6.0,False,85.0
100.0,Planes,99.0,Italy,Small,2005.0,5.0,1.0,False,22.0
65.77,Ships,72.0,Denmark,Small,2003.0,2.0,1.0,False,31.0
65.77,Ships,72.0,Austria,Small,2003.0,4.0,0.0,False,38.0
85.29,Ships,72.0,UK,Medium,2003.0,6.0,3.0,False,45.0
85.29,Ships,72.0,USA,Small,2003.0,8.0,6.0,False,31.0
64.33,Ships,72.0,USA,Small,2003.0,10.0,3.0,False,36.0
70.11,Ships,72.0,Sweden,Medium,2003.0,10.0,3.0,False,46.0
76.62,Ships,72.0,Spain,Small,2003.0,11.0,4.0,False,32.0
57.82,Ships,72.0,USA,Small,2003.0,11.0,4.0,False,39.0
78.79,Ships,72.0,Spain,Medium,2003.0,11.0,2.0,False,50.0
74.45,Ships,72.0,France,Medium,2004.0,1.0,4.0,False,46.0
80.95,Ships,72.0,USA,Small,2004.0,2.0,3.0,False,36.0
82.4,Ships,72.0,USA,Small,2004.0,3.0,0.0,False,29.0
75.89,Ships,72.0,USA,Small,2004.0,5.0,4.0,False,32.0
68.67,Ships,72.0,Canada,Medium,2004.0,6.0,3.0,False,44.0
62.16,Ships,72.0,Belgium,Small,2004.0,7.0,2.0,True,42.0
65.77,Ships,72.0,Canada,Medium,2004.0,8.0,4.0,False,47.0
58.55,Ships,72.0,USA,Small,2004.0,9.0,4.0,False,44.0
75.17,Ships,72.0,UK,Medium,2004.0,10.0,3.0,False,43.0
74.45,Ships,72.0,UK,Medium,2004.0,11.0,0.0,False,48.0
96.31,Ships,72.0,Denmark,Small,2004.0,11.0,2.0,False,21.0
74.35,Ships,72.0,Japan,Medium,2004.0,11.0,1.0,True,50.0
75.35,Ships,72.0,Spain,Small,2004.0,12.0,3.0,False,29.0
70.33,Ships,72.0,Finland,Small,2005.0,1.0,0.0,False,41.0
100.0,Ships,72.0,Spain,Medium,2005.0,3.0,1.0,False,37.0
66.5,Ships,72.0,France,Small,2005.0,3.0,0.0,True,22.0
75.89,Ships,72.0,USA,Small,2005.0,5.0,4.0,False,31.0
100.0,Classic Cars,101.0,Norway,Medium,2003.0,1.0,2.0,False,42.0
100.0,Classic Cars,101.0,France,Medium,2003.0,4.0,1.0,False,42.0
100.0,Classic Cars,101.0,Spain,Medium,2003.0,5.0,2.0,False,45.0
100.0,Classic Cars,101.0,USA,Medium,2003.0,7.0,3.0,False,36.0
100.0,Classic Cars,101.0,Singapore,Small,2003.0,9.0,4.0,False,20.0
81.93,Classic Cars,101.0,Austria,Medium,2003.0,10.0,1.0,False,39.0
85.98,Classic Cars,101.0,UK,Medium,2003.0,11.0,3.0,False,42.0
86.99,Classic Cars,101.0,USA,Small,2003.0,11.0,3.0,False,23.0
89.01,Classic Cars,101.0,France,Small,2003.0,11.0,1.0,False,26.0
100.0,Classic Cars,101.0,Canada,Medium,2003.0,12.0,4.0,False,33.0
88.0,Classic Cars,101.0,Singapore,Small,2004.0,2.0,2.0,False,31.0
100.0,Classic Cars,101.0,USA,Medium,2004.0,3.0,3.0,False,50.0
100.0,Classic Cars,101.0,USA,Medium,2004.0,5.0,1.0,False,44.0
80.92,Classic Cars,101.0,Japan,Medium,2004.0,6.0,1.0,False,45.0
88.0,Classic Cars,101.0,Australia,Medium,2004.0,7.0,0.0,False,46.0
85.98,Classic Cars,101.0,USA,Small,2004.0,8.0,3.0,False,27.0
100.0,Classic Cars,101.0,Sweden,Medium,2004.0,9.0,2.0,False,28.0
100.0,Classic Cars,101.0,France,Medium,2004.0,10.0,0.0,False,40.0
99.13,Classic Cars,101.0,Canada,Small,2004.0,10.0,4.0,False,30.0
100.0,Classic Cars,101.0,USA,Medium,2004.0,11.0,4.0,False,34.0
100.0,Classic Cars,101.0,France,Large,2004.0,11.0,5.0,False,46.0
82.83,Classic Cars,101.0,Spain,Small,2004.0,11.0,0.0,True,32.0
100.0,Classic Cars,101.0,Spain,Medium,2004.0,12.0,4.0,False,27.0
100.0,Classic Cars,101.0,USA,Medium,2005.0,1.0,6.0,False,34.0
54.84,Classic Cars,101.0,USA,Small,2005.0,2.0,3.0,False,34.0
100.0,Classic Cars,101.0,Canada,Medium,2005.0,5.0,6.0,False,34.0
80.92,Classic Cars,101.0,Spain,Medium,2005.0,5.0,1.0,False,46.0
100.0,Planes,118.0,Italy,Medium,2003.0,2.0,0.0,False,32.0
100.0,Planes,118.0,Australia,Medium,2003.0,4.0,1.0,False,24.0
99.67,Planes,118.0,Spain,Small,2003.0,6.0,4.0,False,27.0
100.0,Planes,118.0,USA,Small,2003.0,8.0,0.0,False,20.0
100.0,Planes,118.0,USA,Medium,2003.0,10.0,1.0,False,36.0
100.0,Planes,118.0,Norway,Medium,2003.0,11.0,1.0,False,29.0
100.0,Planes,118.0,Japan,Small,2004.0,1.0,0.0,True,25.0
100.0,Planes,118.0,Australia,Medium,2004.0,2.0,4.0,False,29.0
96.11,Planes,118.0,Canada,Small,2004.0,4.0,4.0,False,25.0
100.0,Planes,118.0,USA,Medium,2004.0,5.0,1.0,False,44.0
100.0,Planes,118.0,USA,Medium,2004.0,6.0,0.0,False,47.0
100.0,Planes,118.0,France,Medium,2004.0,7.0,4.0,False,48.0
100.0,Planes,118.0,USA,Medium,2004.0,8.0,4.0,False,45.0
100.0,Planes,118.0,Ireland,Medium,2004.0,9.0,3.0,False,35.0
100.0,Planes,118.0,USA,Medium,2004.0,10.0,4.0,False,31.0
100.0,Planes,118.0,USA,Large,2004.0,11.0,1.0,False,50.0
100.0,Planes,118.0,Italy,Medium,2004.0,11.0,4.0,False,33.0
100.0,Planes,118.0,Spain,Medium,2004.0,11.0,2.0,False,29.0
68.8,Planes,118.0,USA,Medium,2004.0,12.0,5.0,False,48.0
72.42,Planes,118.0,Australia,Medium,2004.0,12.0,4.0,False,44.0
66.73,Planes,118.0,France,Small,2005.0,2.0,3.0,False,25.0
100.0,Planes,118.0,USA,Large,2005.0,3.0,3.0,False,50.0
100.0,Planes,118.0,France,Small,2005.0,3.0,2.0,False,23.0
96.11,Planes,118.0,USA,Small,2005.0,4.0,6.0,False,21.0
100.0,Planes,118.0,Italy,Medium,2005.0,5.0,1.0,False,41.0
74.4,Planes,80.0,Italy,Medium,2003.0,2.0,0.0,False,44.0
76.0,Planes,80.0,Australia,Medium,2003.0,4.0,1.0,False,43.0
96.0,Planes,80.0,USA,Small,2003.0,8.0,6.0,False,28.0
86.4,Planes,80.0,Finland,Medium,2003.0,10.0,0.0,False,43.0
96.0,Planes,80.0,USA,Medium,2003.0,10.0,1.0,False,48.0
82.4,Planes,80.0,USA,Medium,2003.0,12.0,0.0,False,38.0
86.4,Planes,80.0,Japan,Small,2004.0,1.0,0.0,True,31.0
67.2,Planes,80.0,Australia,Small,2004.0,2.0,4.0,False,26.0
92.0,Planes,80.0,Canada,Small,2004.0,4.0,4.0,False,32.0
67.2,Planes,80.0,USA,Small,2004.0,5.0,1.0,False,44.0
76.0,Planes,80.0,Spain,Small,2004.0,6.0,3.0,False,27.0
73.6,Planes,80.0,France,Medium,2004.0,7.0,4.0,False,43.0
69.6,Planes,80.0,Norway,Small,2004.0,8.0,5.0,False,25.0
80.8,Planes,80.0,Germany,Small,2004.0,9.0,2.0,False,22.0
87.2,Planes,80.0,USA,Small,2004.0,10.0,4.0,False,21.0
75.2,Planes,80.0,UK,Medium,2004.0,11.0,0.0,False,48.0
64.0,Planes,80.0,Italy,Small,2004.0,11.0,4.0,False,33.0
100.0,Planes,80.0,Austria,Medium,2004.0,11.0,2.0,False,34.0
81.95,Planes,80.0,USA,Medium,2004.0,12.0,5.0,False,43.0
100.0,Planes,80.0,Australia,Medium,2004.0,12.0,4.0,False,44.0
100.0,Planes,80.0,France,Medium,2005.0,2.0,3.0,False,44.0
94.34,Planes,80.0,Spain,Medium,2005.0,3.0,1.0,False,32.0
65.6,Planes,80.0,France,Small,2005.0,3.0,2.0,False,29.0
92.0,Planes,80.0,USA,Large,2005.0,4.0,6.0,False,77.0
67.2,Planes,80.0,Italy,Small,2005.0,5.0,1.0,False,39.0
81.14,Ships,100.0,Denmark,Medium,2003.0,2.0,1.0,False,39.0
100.0,Ships,100.0,Spain,Medium,2003.0,4.0,0.0,False,36.0
91.15,Ships,100.0,UK,Medium,2003.0,6.0,3.0,False,42.0
100.0,Ships,100.0,USA,Small,2003.0,8.0,4.0,False,21.0
88.15,Ships,100.0,Spain,Medium,2003.0,9.0,6.0,False,50.0
100.0,Ships,100.0,Sweden,Small,2003.0,10.0,3.0,False,24.0
92.16,Ships,100.0,Spain,Medium,2003.0,11.0,4.0,False,44.0
100.0,Ships,100.0,USA,Medium,2003.0,11.0,4.0,False,37.0
92.16,Ships,100.0,Spain,Small,2003.0,11.0,2.0,False,27.0
100.0,Ships,100.0,France,Medium,2004.0,1.0,4.0,False,37.0
100.0,Ships,100.0,USA,Medium,2004.0,2.0,3.0,False,38.0
96.16,Ships,100.0,UK,Medium,2004.0,3.0,5.0,False,48.0
100.0,Ships,100.0,USA,Medium,2004.0,5.0,4.0,False,30.0
88.15,Ships,100.0,Canada,Small,2004.0,6.0,3.0,False,25.0
86.15,Ships,100.0,Belgium,Medium,2004.0,7.0,2.0,True,40.0
88.15,Ships,100.0,Canada,Small,2004.0,8.0,4.0,False,22.0
100.0,Ships,100.0,USA,Medium,2004.0,9.0,4.0,False,34.0
90.15,Ships,100.0,UK,Small,2004.0,10.0,3.0,False,32.0
86.15,Ships,100.0,France,Small,2004.0,10.0,4.0,False,31.0
80.0,Ships,100.0,Denmark,Medium,2004.0,11.0,2.0,False,43.0
89.38,Ships,100.0,USA,Small,2004.0,11.0,6.0,False,31.0
77.34,Ships,100.0,Spain,Small,2004.0,12.0,3.0,False,31.0
96.34,Ships,100.0,Finland,Medium,2005.0,1.0,0.0,False,34.0
92.08,Ships,100.0,Spain,Medium,2005.0,3.0,1.0,False,45.0
100.0,Ships,100.0,France,Medium,2005.0,3.0,0.0,True,48.0
100.0,Ships,100.0,USA,Medium,2005.0,5.0,4.0,False,28.0
100.0,Ships,99.0,Denmark,Small,2003.0,2.0,1.0,False,22.0
83.42,Ships,99.0,Singapore,Medium,2003.0,4.0,2.0,False,45.0
